id,prob1,prob2,prob3,prob4,prob5,prob6,prob7,prob8,prob9,prob10,prob11,prob12,prob13,prob14,prob15,prob16,prob17,prob18,prob19,prob20,prob21,prob22,prob23,prob24,prob25,prob1,prob2,prob3,prob4,prob5,prob6,prob7,prob8,prob9,prob10,prob11,prob12,prob13,prob14,prob15,prob16,prob17,prob18,prob19,prob20,prob21,prob22,prob23,prob24,prob25,prob26,prob27,prob28,prob29,prob30,prob31,prob32,prob33,prob34,prob35,prob36,prob37,prob38,prob39,prob40,prob1,prob2,prob3,prob4,prob5,prob6,prob7,prob8,prob9,prob10,prob11,prob12,prob13,prob14,prob15,prob16,prob17,prob18,prob19,prob20,prob21,prob22,prob23,prob24,prob25,prob26,prob27,prob28,prob29,prob30,prob31,prob32,prob33,prob34,prob35,prob36,prob37,prob38,prob39,prob40,prob1,prob2,prob3,prob4,prob5,prob6,prob7,prob8,prob9,prob10,prob11,prob12,prob13,prob14,prob15,prob16,prob17,prob18,prob19,prob20,prob21,prob22,prob23,prob24,prob25,prob26,prob27,prob28,prob29,prob30,prob31,prob32,prob33,prob34,prob35,prob36,prob37,prob38,prob39,prob40
2361,2,4,2,4,1,1,3,4,4,2,3,3,4,3,1,3,1,2,4,3,1,2,4,2,1,4,3,3,4,1,1,1,3,2,1,2,2,4,2,1,5,1,4,1,4,4,1,2,3,5,4,2,3,4,1,5,2,5,4,4,1,1,1,5,2,4,2,1,2,1,3,3,2,1,3,5,4,2,2,4,5,4,2,3,5,3,3,5,1,3,3,5,2,3,5,4,5,1,5,2,4,3,5,5,0,2,1,1,2,4,3,1,3,4,3,5,0,5,2,3,3,4,5,5,3,3,2,3,3,4,3,5,2,2,4,0,1,2,3,3,1,1,1,4,3
2362,2,4,2,3,1,3,3,4,4,2,3,4,4,3,3,3,1,2,4,3,1,2,3,2,1,4,3,3,4,3,4,2,3,5,3,2,3,4,1,1,5,4,4,1,4,4,1,1,3,3,4,2,3,4,1,3,2,3,4,4,1,5,1,5,2,4,2,1,2,1,2,3,1,1,2,5,4,2,2,4,5,4,2,4,5,3,3,5,2,5,3,5,2,3,4,4,5,1,5,3,1,3,2,1,4,2,1,5,2,4,3,1,2,2,5,5,2,5,3,1,4,4,5,5,3,3,2,3,2,4,3,1,2,2,3,4,3,5,4,1,2,1,2,4,3
2363,2,1,2,3,1,1,3,4,4,2,4,3,4,1,4,3,2,2,4,3,1,2,3,1,1,4,4,3,4,4,1,1,3,1,5,2,2,4,2,5,5,2,4,1,4,4,1,2,3,5,2,2,3,4,1,5,3,3,4,4,1,2,1,5,2,4,2,1,2,1,1,3,2,1,3,5,4,2,2,4,5,4,2,3,5,3,3,5,4,5,3,5,3,3,5,4,4,5,3,3,3,2,2,1,4,2,1,1,2,4,3,1,1,2,5,5,4,2,2,4,1,4,5,5,3,3,2,3,2,4,3,1,2,4,4,3,1,2,4,1,1,2,2,4,3
2364,2,1,2,4,1,1,3,4,4,2,3,3,3,3,3,3,2,2,4,3,1,2,3,2,3,4,3,1,4,3,1,1,5,3,4,2,3,4,2,5,2,1,3,1,4,4,5,2,1,3,3,1,1,4,1,5,2,3,4,4,1,1,3,5,2,4,2,1,2,1,2,3,2,1,3,5,4,2,2,1,5,4,5,1,5,3,3,5,2,5,3,3,2,3,5,4,5,1,5,3,4,3,2,5,2,2,1,1,5,4,3,1,3,2,5,5,2,5,3,3,2,4,4,5,3,3,5,3,3,4,3,1,2,4,4,3,2,2,4,4,4,5,1,4,3
2365,3,1,2,4,1,1,1,4,4,2,3,3,4,3,3,3,1,2,4,3,1,2,1,2,3,4,3,3,4,1,1,1,3,5,3,2,2,4,2,1,5,1,4,1,4,4,1,3,3,5,2,2,3,1,1,2,2,3,2,4,1,1,3,2,2,4,2,1,2,1,2,3,2,1,3,5,4,1,1,4,1,4,3,1,5,3,3,5,2,3,4,5,2,3,1,1,1,5,5,3,1,3,2,1,1,2,1,5,1,4,3,1,4,4,4,4,4,5,1,4,4,4,5,5,3,3,2,3,3,4,3,1,2,4,4,4,1,2,4,1,4,5,1,4,3
2366,2,1,2,4,1,1,3,4,4,2,3,3,4,3,1,3,1,2,4,3,1,2,4,2,1,4,3,3,4,3,1,2,3,5,5,2,2,4,2,1,5,1,4,1,4,4,1,5,5,3,2,1,3,1,4,3,2,3,3,4,1,1,1,5,2,4,2,1,2,1,2,3,2,1,3,5,4,2,2,4,5,4,3,3,5,3,3,5,2,5,2,5,2,3,5,4,4,3,4,3,5,3,4,4,4,2,1,1,2,4,3,1,5,2,5,5,2,2,5,5,5,4,5,5,3,3,2,3,3,4,3,1,2,4,4,5,1,2,5,4,4,5,1,4,3
2367,2,1,2,4,1,1,3,4,4,2,3,4,4,1,1,3,1,3,4,3,1,2,4,2,1,4,3,1,4,4,1,1,3,5,5,2,2,4,1,1,5,5,4,1,4,4,1,2,3,3,4,2,3,4,1,5,5,3,1,4,1,1,1,5,2,4,2,1,2,1,4,3,2,1,3,5,4,2,2,4,5,4,4,3,5,3,1,4,2,5,3,5,1,3,1,4,5,4,3,2,2,4,5,1,5,2,1,2,5,4,3,1,4,2,3,1,2,5,2,1,3,4,5,5,3,3,2,3,3,4,3,1,2,4,4,5,1,2,5,4,4,5,1,4,1
2368,2,4,2,4,1,1,3,4,4,2,3,3,4,3,1,3,1,2,4,3,1,2,4,2,3,4,3,3,4,1,1,2,5,5,2,2,5,3,2,1,5,1,4,1,4,3,1,2,3,5,4,5,3,4,1,2,2,5,4,4,1,1,1,5,2,4,2,1,3,1,3,3,2,1,3,5,4,4,2,1,5,4,3,4,5,3,3,5,2,5,3,5,3,3,1,3,3,1,3,4,4,3,2,1,1,2,1,1,2,4,3,1,4,2,3,5,2,5,1,3,2,4,5,5,3,3,2,3,2,4,3,1,2,2,4,3,3,1,3,1,5,1,1,4,3
2369,3,3,2,4,1,1,1,4,4,2,3,4,1,1,2,3,1,2,2,3,1,1,4,4,1,4,3,3,4,4,1,1,3,5,3,2,3,4,2,1,5,5,4,1,4,4,1,5,3,5,25,2,3,4,1,5,2,3,5,4,1,3,3,5,2,4,2,1,2,1,3,3,3,1,3,5,5,2,2,5,5,4,3,3,2,3,3,5,2,5,5,5,2,2,4,4,5,4,5,3,4,3,5,1,3,2,1,1,2,4,3,1,3,2,1,4,2,3,3,4,1,4,3,5,3,3,5,3,3,4,3,1,2,4,4,3,1,5,4,1,3,3,1,4,3
2370,2,4,2,4,2,1,3,4,4,2,3,3,4,3,3,3,1,2,4,3,1,2,4,2,4,4,3,3,4,3,1,2,5,1,3,2,2,4,2,2,5,1,4,1,4,4,1,5,3,4,4,2,3,4,4,4,3,3,4,4,1,3,3,5,2,5,2,1,2,1,2,3,2,1,3,5,4,4,2,2,5,4,4,4,4,3,3,5,2,5,3,5,2,3,1,3,3,4,5,3,4,3,2,1,5,2,2,1,1,4,3,1,3,4,4,5,2,5,3,4,1,4,5,5,3,5,2,3,5,4,3,1,2,4,5,2,2,2,2,1,5,5,1,4,3
2371,3,1,2,4,1,1,4,4,4,2,3,4,4,2,1,3,1,2,4,3,2,2,3,2,4,4,3,5,4,3,1,1,3,5,3,2,3,4,1,1,5,1,5,1,4,4,1,5,3,5,3,5,3,4,2,1,2,3,3,4,1,1,1,5,2,4,2,1,2,2,4,3,2,1,3,5,4,2,2,4,5,4,3,3,5,3,3,5,4,5,4,5,1,3,1,3,3,1,5,3,4,3,2,1,3,2,1,1,2,4,3,1,3,1,2,5,2,5,3,3,3,4,5,5,3,3,2,3,2,4,3,2,5,4,4,3,3,2,3,1,1,5,1,4,3
2372,2,1,4,2,1,1,1,4,4,2,3,4,3,1,4,3,1,2,4,3,1,2,3,3,3,4,3,3,4,4,1,2,3,4,2,2,2,4,2,1,5,1,4,5,4,4,1,5,1,5,1,1,5,1,1,2,2,5,4,4,4,1,1,5,2,4,2,1,2,1,2,3,2,1,3,5,4,3,3,4,5,4,5,4,5,2,3,5,2,5,3,5,2,1,1,4,3,1,5,5,1,3,2,1,2,2,1,1,1,4,3,1,5,2,2,2,2,5,2,4,2,4,5,5,3,5,2,3,3,4,3,1,2,4,4,2,1,1,4,1,2,5,1,4,3
2373,1,3,2,4,1,1,1,4,4,4,3,4,4,1,1,3,1,2,4,2,1,2,4,2,1,4,3,3,4,1,4,1,5,1,3,2,2,4,2,1,5,1,4,1,4,4,1,2,3,5,5,2,2,1,1,1,2,5,5,4,1,3,2,3,4,4,2,1,3,1,2,3,2,1,3,5,4,2,2,5,5,4,2,2,5,3,3,4,2,5,3,5,2,4,1,4,4,5,5,3,4,3,4,3,2,3,1,1,1,4,3,1,3,2,3,5,2,5,1,4,1,4,5,5,3,3,5,3,3,4,3,1,2,4,4,1,1,3,4,1,1,1,1,4,3
2374,2,1,2,4,2,1,3,4,4,2,3,4,1,3,4,3,1,2,4,3,4,2,4,2,1,4,3,3,4,1,1,2,3,5,2,2,2,4,1,1,5,1,4,1,4,5,1,2,3,3,4,2,2,4,1,2,2,3,2,4,1,1,1,5,2,4,2,1,2,1,5,3,2,1,3,4,5,4,4,4,5,4,2,4,5,3,3,5,2,5,4,5,1,3,1,4,4,1,4,3,4,3,2,4,4,2,1,1,5,4,3,1,4,4,2,4,4,5,4,4,4,4,5,5,3,3,2,3,4,3,1,2,4,4,4,4,1,2,4,4,4,5,1,4,3
2375,3,1,4,4,1,1,1,4,4,2,3,4,3,3,3,3,4,1,4,3,4,4,2,3,1,4,3,3,4,1,4,1,5,4,3,2,2,4,2,1,5,1,4,1,4,4,1,2,1,3,4,2,3,4,1,1,5,3,4,4,1,1,3,5,2,4,2,1,2,2,2,3,1,1,1,5,4,2,1,4,3,4,5,3,5,3,3,5,2,5,3,5,2,3,1,4,5,5,4,3,3,3,2,1,4,2,2,1,1,24,3,2,4,4,5,5,3,5,3,2,2,4,5,5,3,5,5,3,2,4,5,1,2,4,4,2,1,5,2,4,4,5,1,4,3
2376,2,3,2,4,1,1,3,4,4,2,3,4,4,2,1,3,1,2,4,3,1,2,4,2,1,4,3,3,4,4,1,2,3,1,5,2,3,4,2,1,5,5,4,4,4,4,1,1,3,5,2,2,3,4,4,1,3,3,1,4,1,1,1,5,2,4,2,1,2,1,3,3,2,1,3,5,4,4,4,4,5,4,2,4,5,3,3,5,2,5,3,5,2,3,1,4,4,3,5,3,4,3,3,5,4,2,1,1,5,4,3,1,1,4,5,4,2,5,2,4,4,4,4,5,3,3,2,3,3,4,3,1,2,4,4,4,5,5,4,4,4,4,4,4,3
2377,2,1,2,3,3,1,3,3,4,2,3,3,4,2,1,3,4,2,4,3,1,2,3,2,1,4,3,3,4,1,4,1,3,5,3,2,3,4,2,2,5,1,4,1,4,4,1,2,3,5,4,1,2,1,4,5,4,3,4,4,1,2,1,5,2,4,2,1,2,1,2,3,2,1,3,5,5,4,2,1,5,4,3,4,5,3,3,5,2,5,5,5,2,3,5,3,3,1,5,3,4,3,2,1,4,2,2,1,2,5,3,1,4,4,3,5,2,4,1,4,1,4,5,5,3,3,2,3,3,4,3,1,2,4,5,2,1,5,3,4,4,5,1,4,4
2378,2,1,2,3,3,1,1,4,4,2,3,4,4,1,1,3,2,2,4,3,4,4,2,2,1,4,3,3,4,1,2,1,3,1,3,2,2,3,2,1,5,1,4,5,4,2,1,2,3,3,4,2,3,4,4,5,2,3,4,4,1,1,1,5,2,4,2,1,2,1,4,4,2,1,3,5,4,2,2,1,3,4,3,4,5,3,3,5,2,5,5,4,1,2,2,4,5,4,5,5,4,3,2,1,4,3,5,1,2,4,3,2,4,2,3,5,2,5,4,4,1,4,5,5,3,3,5,3,3,4,3,1,4,5,5,4,1,2,4,4,2,1,1,4,3
2379,2,4,2,4,1,1,1,4,4,2,3,4,4,1,3,3,1,2,4,3,1,2,3,2,1,4,3,4,4,3,1,1,3,1,5,2,2,3,2,1,5,1,4,1,4,4,1,5,3,5,2,5,2,4,4,2,2,5,4,1,1,1,3,5,2,4,2,1,2,2,4,3,2,1,3,5,4,2,2,1,5,4,2,2,5,3,3,4,4,5,4,5,2,2,1,4,1,4,5,3,4,3,5,1,5,2,1,5,2,4,2,1,1,2,5,5,2,5,1,3,3,4,5,5,3,3,2,3,3,4,3,1,2,4,4,3,1,3,4,4,4,5,1,4,3
2380,3,1,2,3,1,1,1,4,4,2,3,3,3,3,1,3,1,1,4,3,2,4,3,3,1,4,3,3,4,3,1,1,3,1,5,2,2,4,2,1,4,1,4,2,4,4,3,2,3,5,5,2,4,1,1,1,2,3,4,4,1,3,1,5,2,5,4,1,4,1,2,3,1,1,3,5,4,2,2,5,5,4,3,5,5,3,3,5,4,2,3,5,4,3,4,4,5,4,3,3,1,3,2,2,5,2,1,1,5,4,3,1,5,2,2,2,2,5,2,4,4,4,5,4,5,3,5,3,2,4,3,1,2,4,4,1,2,3,4,1,2,1,1,4,3
2381,2,1,2,1,2,1,3,4,4,2,3,3,4,3,1,3,3,2,3,2,1,2,3,2,1,4,3,3,4,5,1,1,3,5,2,2,2,4,2,1,5,1,4,2,4,4,1,2,3,3,1,2,3,4,1,5,4,3,4,4,1,1,1,5,4,4,2,1,2,1,2,3,1,1,3,5,4,2,2,4,5,4,3,3,5,3,3,4,2,5,2,5,1,2,4,2,3,5,5,3,5,3,5,5,5,2,1,5,2,4,3,1,5,2,4,5,2,5,3,3,4,4,5,5,3,3,2,3,2,4,3,2,2,4,3,2,4,3,3,1,4,2,1,4,4
2382,2,3,2,3,1,1,3,4,4,2,3,3,4,2,3,3,1,2,4,3,3,2,4,2,1,4,4,3,4,4,1,1,5,3,5,5,2,4,2,1,5,1,4,1,4,4,1,2,3,3,4,2,3,4,1,5,5,3,4,4,4,1,1,5,2,4,2,1,2,1,5,3,2,1,3,5,2,2,2,4,5,4,5,3,1,3,3,4,2,5,2,5,2,3,1,1,1,5,1,3,4,3,1,1,1,2,4,5,1,1,3,2,4,2,5,3,2,2,2,3,1,4,5,5,3,4,2,3,3,4,3,1,4,3,3,3,1,2,4,1,3,5,1,4,3
2383,2,4,2,4,1,1,3,4,4,2,3,4,4,3,1,3,1,2,4,3,1,2,4,2,1,4,3,5,4,3,1,2,5,5,5,2,4,4,2,1,3,1,4,1,4,4,1,2,3,5,3,2,3,4,1,3,3,5,1,5,3,3,3,5,2,4,2,1,2,2,2,3,2,1,3,5,1,4,2,4,4,4,3,4,5,3,3,5,2,1,3,5,1,2,1,4,4,4,5,3,4,3,3,1,5,2,1,3,1,4,3,1,3,2,5,5,2,5,3,3,1,4,5,5,3,3,5,3,2,4,3,1,4,4,5,4,4,2,4,1,4,5,1,4,4
2384,2,4,2,4,3,1,3,4,4,2,3,3,4,3,2,3,1,2,4,3,3,4,4,4,1,4,3,3,4,3,4,1,3,5,2,2,2,3,2,1,5,1,4,1,4,4,1,5,3,3,2,1,2,4,1,2,2,3,2,4,1,1,1,5,2,4,2,2,2,1,4,3,2,1,3,5,2,4,4,4,5,4,3,4,4,3,3,5,2,5,3,5,2,3,5,4,4,3,4,3,4,3,2,1,4,2,1,1,2,4,3,2,5,2,5,4,5,2,5,1,5,4,5,5,3,3,2,3,3,4,3,1,2,2,5,4,5,5,5,5,5,5,1,4,3
2385,2,1,2,3,2,1,3,4,4,2,3,4,4,3,1,3,1,2,4,3,1,2,2,2,1,4,3,1,4,1,3,1,3,2,5,2,3,3,2,1,5,1,4,1,4,4,1,2,3,5,4,2,2,1,1,2,2,5,4,4,1,3,2,5,2,4,2,1,2,1,2,3,1,1,3,5,5,4,2,4,0,4,2,0,5,3,3,5,2,5,4,5,2,3,1,4,4,4,5,3,4,3,2,5,5,2,2,1,3,4,3,1,5,5,5,5,2,2,1,1,1,1,1,5,3,3,2,3,3,4,3,1,2,2,4,5,5,5,4,0,5,4,1,4,2
2386,2,1,2,4,2,1,3,4,4,2,3,2,4,3,1,3,4,2,4,3,3,2,3,2,2,4,3,4,4,3,1,1,3,5,3,2,4,4,2,1,4,3,4,1,4,4,1,5,3,3,2,3,3,4,1,3,5,5,4,4,1,2,1,5,2,4,2,1,2,1,2,3,2,1,3,5,4,2,2,4,5,4,5,2,5,3,3,5,2,5,1,5,1,3,5,3,3,3,5,3,5,3,2,5,4,2,1,1,2,4,3,1,3,1,3,5,2,5,2,4,3,4,5,5,3,3,2,3,2,4,3,1,1,4,4,4,2,2,4,4,1,2,4,3,5
2387,2,1,2,4,1,1,3,4,4,2,3,3,4,3,1,3,1,2,4,3,1,2,3,2,1,1,3,3,4,3,1,5,2,4,1,2,2,4,2,1,5,1,4,1,4,4,1,5,1,5,4,2,3,4,4,1,2,3,1,4,1,4,1,5,2,4,2,1,2,1,2,3,2,1,1,5,2,2,1,4,5,4,5,5,5,3,3,2,2,1,4,5,1,3,1,4,5,4,5,3,3,3,2,2,2,2,1,1,5,4,2,2,5,2,2,3,2,4,2,4,1,4,5,5,3,3,2,3,2,4,3,1,2,4,3,4,5,5,4,3,5,5,1,4,3
2388,2,1,2,4,1,1,3,4,4,2,3,4,4,3,3,3,1,2,4,3,1,2,3,2,1,4,3,4,4,3,4,1,5,5,4,2,2,4,2,1,2,2,4,1,4,4,1,3,3,5,3,2,3,4,4,5,2,3,4,4,1,3,1,5,2,4,4,1,2,1,2,3,2,1,3,5,5,2,1,4,5,4,2,3,5,3,3,4,1,5,3,1,2,2,3,4,5,5,5,3,2,2,5,5,4,2,2,1,3,4,2,1,4,2,3,5,2,5,4,4,1,4,5,5,3,5,2,3,3,4,3,1,2,4,4,4,1,2,5,4,4,2,2,4,3
2389,2,1,2,4,1,1,3,4,4,2,3,4,4,3,4,3,1,2,4,3,2,2,4,2,4,4,3,1,4,4,1,2,5,3,5,2,2,3,2,1,4,1,4,2,4,4,1,2,3,5,4,2,3,4,1,3,1,5,4,4,1,2,1,4,2,4,2,1,2,1,2,3,4,1,3,5,4,2,3,5,5,4,3,3,5,3,3,4,1,5,5,5,2,2,5,5,3,1,3,3,4,3,2,5,5,2,1,1,2,3,3,2,2,4,5,5,3,2,2,4,1,4,5,5,3,3,2,3,3,4,3,1,2,4,5,5,3,5,4,1,3,5,1,4,3
2390,3,1,2,4,1,1,1,4,4,2,3,1,3,1,3,3,1,2,4,3,1,2,4,3,1,4,3,3,4,1,1,2,5,5,4,2,3,4,1,1,5,5,4,3,3,4,1,2,5,5,3,2,3,4,1,1,5,1,4,4,1,2,1,3,3,4,2,1,2,1,2,3,2,1,3,5,2,3,3,4,5,4,3,4,5,3,3,4,2,5,3,5,4,4,1,4,5,1,2,3,1,3,2,5,5,2,1,1,1,4,3,4,5,2,3,3,2,3,2,5,4,4,5,5,3,3,2,3,5,4,3,1,2,5,4,5,3,2,5,2,5,5,1,4,3
2391,2,1,2,3,1,1,1,4,4,2,3,4,4,1,3,3,4,1,4,3,1,2,3,3,1,4,3,1,4,3,1,5,5,1,2,2,3,4,1,1,3,3,4,1,4,4,1,5,3,5,3,3,3,4,1,1,5,2,5,2,1,3,1,5,2,4,2,1,2,1,2,3,2,4,3,5,4,2,2,4,5,4,3,4,5,3,3,5,4,5,4,5,2,3,4,4,1,5,3,3,4,3,2,1,5,2,1,1,3,4,2,1,4,4,4,4,2,3,4,3,3,4,4,5,3,5,2,3,2,4,3,1,2,2,4,3,1,2,5,1,4,1,1,4,3
2392,2,2,2,4,1,1,3,2,4,1,3,3,4,3,1,3,3,2,3,3,2,2,3,2,1,4,4,3,4,3,4,5,3,5,3,2,4,4,2,2,5,5,4,1,4,4,1,5,3,3,4,2,3,4,1,5,5,3,4,4,1,1,5,5,2,4,2,1,2,1,4,3,2,1,3,5,4,1,2,4,4,4,3,2,5,3,1,5,3,5,4,5,1,3,1,4,5,1,3,4,4,3,4,4,4,2,1,1,3,4,3,1,2,2,2,2,2,3,2,2,2,4,5,5,3,4,2,3,2,4,3,1,2,5,4,2,1,5,2,2,2,5,1,4,4
2393,2,1,2,3,1,1,1,4,3,2,3,4,3,3,2,3,1,2,4,3,3,3,2,3,1,4,3,4,4,3,4,2,3,4,3,2,5,4,1,5,4,1,4,1,4,4,1,3,3,5,3,2,3,4,1,5,4,5,4,4,1,1,2,5,2,4,2,1,2,1,1,3,1,1,3,5,4,2,4,5,5,4,5,5,5,3,3,5,2,5,1,2,3,3,5,4,2,1,5,3,4,3,2,1,5,2,1,5,1,1,4,1,4,5,3,5,2,3,4,4,2,4,5,5,3,5,2,3,2,4,3,1,2,4,4,2,1,2,5,1,3,5,1,4,1
