id,prob1,prob2,prob3,prob4,prob5,prob6,prob7,prob8,prob9,prob10,prob11,prob12,prob13,prob14,prob15,prob16,prob17,prob18,prob19,prob20,prob21,prob22,prob23,prob24,prob25,prob1,prob2,prob3,prob4,prob5,prob6,prob7,prob8,prob9,prob10,prob11,prob12,prob13,prob14,prob15,prob16,prob17,prob18,prob19,prob20,prob21,prob22,prob23,prob24,prob25,prob26,prob27,prob28,prob29,prob30,prob31,prob32,prob33,prob34,prob35,prob36,prob37,prob38,prob39,prob40,prob1,prob2,prob3,prob4,prob5,prob6,prob7,prob8,prob9,prob10,prob11,prob12,prob13,prob14,prob15,prob16,prob17,prob18,prob19,prob20,prob21,prob22,prob23,prob24,prob25,prob26,prob27,prob28,prob29,prob30,prob31,prob32,prob33,prob34,prob35,prob36,prob37,prob38,prob39,prob40,prob1,prob2,prob3,prob4,prob5,prob6,prob7,prob8,prob9,prob10,prob11,prob12,prob13,prob14,prob15,prob16,prob17,prob18,prob19,prob20,prob21,prob22,prob23,prob24,prob25,prob26,prob27,prob28,prob29,prob30,prob31,prob32,prob33,prob34,prob35,prob36,prob37,prob38,prob39,prob40
2361,2,2,1,3,3,4,2,1,3,4,1,4,3,4,4,3,1,2,4,2,4,3,4,3,1,1,4,1,5,1,3,2,5,3,2,4,1,2,5,3,3,4,3,1,5,5,5,2,1,2,3,4,2,1,1,3,1,1,4,5,5,3,1,2,3,1,1,2,5,1,1,5,4,4,5,2,4,3,2,1,2,5,2,4,2,2,3,1,5,4,4,1,5,5,1,3,1,3,4,3,3,2,2,2,4,4,5,3,5,1,2,2,4,1,4,1,2,1,1,4,5,5,4,2,5,2,3,1,3,5,2,4,3,2,4,1,5,3,5,3,3,1,2,5,4
2362,2,2,1,3,2,4,1,2,4,3,3,4,3,4,4,2,1,2,4,2,2,3,4,3,3,2,4,1,5,5,3,2,5,3,5,4,1,2,5,3,3,3,3,1,2,5,5,2,1,2,3,2,5,4,1,3,1,1,4,2,1,4,1,2,4,1,1,2,3,2,1,5,5,4,5,1,4,3,2,5,2,1,4,4,2,2,3,3,4,2,4,1,5,5,1,3,1,2,4,3,3,2,5,2,3,1,5,3,5,1,2,2,4,1,4,5,2,4,1,4,2,5,4,2,3,5,4,1,3,3,3,4,3,2,4,1,5,3,3,3,4,5,2,5,4
2363,2,2,3,1,3,4,2,1,1,3,3,4,2,4,4,1,1,2,4,2,4,4,4,3,3,1,4,1,5,5,1,2,5,3,2,4,1,2,5,3,3,4,3,1,2,5,5,2,1,2,3,2,5,1,1,3,1,1,4,5,1,4,1,2,4,4,3,2,5,3,1,5,4,4,5,3,5,3,2,5,2,5,4,3,4,2,3,5,1,3,4,1,5,4,1,3,1,1,3,3,1,2,5,3,4,1,5,3,5,1,2,2,4,1,4,1,2,4,1,4,5,3,4,2,4,2,4,1,3,3,5,4,3,2,4,4,4,4,4,3,3,1,2,5,4
2364,3,2,4,3,3,4,3,1,1,4,2,4,2,1,4,3,4,2,4,2,2,3,4,3,3,1,4,1,5,3,1,2,5,3,2,4,1,2,5,3,3,4,1,1,2,5,1,2,1,2,3,4,3,2,1,3,4,1,4,5,5,2,3,2,3,1,1,2,5,2,1,5,4,4,5,1,4,3,4,5,2,5,3,4,2,2,3,4,4,4,4,1,5,4,1,3,1,3,3,3,3,2,5,2,4,1,5,3,5,4,2,2,4,1,4,1,2,4,1,4,5,5,4,2,3,5,4,1,3,3,5,4,3,2,4,5,4,3,2,3,1,3,2,5,4
2365,2,2,2,3,3,4,3,1,1,4,3,4,2,2,4,2,1,2,4,4,2,4,4,3,3,1,4,1,5,3,3,2,5,3,2,4,1,2,5,3,3,4,1,1,2,5,5,2,1,2,3,4,1,1,1,3,1,1,2,5,1,4,1,2,4,1,1,2,5,3,1,5,4,4,5,1,4,3,2,4,2,5,3,4,5,1,4,4,4,2,3,1,4,4,1,3,1,3,2,3,2,2,5,2,4,1,5,3,5,1,2,2,4,5,4,1,2,5,1,4,4,5,4,2,3,2,4,1,3,3,5,4,3,2,4,3,4,3,2,3,1,3,2,5,4
2366,2,2,4,3,3,4,2,1,1,3,3,4,3,2,4,3,1,2,4,2,4,4,4,4,3,1,4,1,3,3,3,2,5,3,2,4,1,2,5,3,3,4,3,1,2,5,5,2,1,2,3,2,2,1,1,3,4,1,2,5,1,2,1,2,4,1,1,2,5,3,1,5,4,4,4,1,4,3,2,5,2,5,3,4,2,5,3,3,4,3,4,1,5,4,1,5,1,3,3,2,3,2,5,3,3,1,5,3,5,1,2,2,4,1,4,3,3,3,3,4,5,5,4,2,3,2,4,1,3,3,5,2,3,2,4,3,3,3,2,5,3,5,2,5,4
2367,4,2,2,3,3,4,3,1,4,4,4,4,3,2,4,2,4,2,4,3,4,1,4,3,3,2,4,1,5,3,3,2,5,3,2,4,1,2,5,3,3,4,3,1,2,5,5,2,1,4,3,2,5,1,1,3,1,1,2,2,5,4,1,2,4,1,3,2,5,3,1,5,3,4,3,1,4,3,2,5,2,5,3,4,2,2,3,3,1,4,4,1,3,4,1,5,1,4,2,3,1,2,5,2,4,4,5,3,5,1,2,2,4,1,4,1,2,4,1,4,5,5,4,2,2,2,3,1,3,3,4,4,3,2,2,5,5,3,2,3,3,5,2,2,3
2368,2,2,4,3,3,4,4,1,1,4,2,4,2,4,4,2,1,2,2,2,4,4,4,3,3,1,4,5,5,3,3,2,5,3,2,4,1,2,5,3,3,3,3,1,5,5,5,2,1,2,3,4,2,1,1,3,2,1,2,5,1,4,1,2,3,1,2,2,3,3,3,5,2,4,5,1,4,3,2,5,2,5,3,4,1,2,3,4,4,1,5,1,5,5,1,5,1,4,2,3,2,2,3,3,4,1,4,3,5,1,2,2,4,1,4,1,2,4,2,4,5,1,4,2,3,2,4,1,3,3,3,4,3,2,4,3,5,3,2,3,3,3,3,5,3
2369,2,2,4,3,3,4,3,1,4,4,3,4,2,2,4,3,3,2,4,2,4,4,4,3,3,2,4,1,5,3,5,2,4,3,2,4,1,2,5,3,3,3,3,1,2,5,5,2,1,2,3,4,2,1,1,3,2,1,4,5,1,4,1,2,4,1,1,5,5,3,1,5,4,4,5,2,4,3,2,5,2,5,3,4,2,2,3,4,3,5,4,1,3,5,1,5,1,4,4,3,3,2,5,2,4,1,4,3,5,1,2,2,3,1,4,1,2,4,5,4,5,4,4,2,2,2,4,1,3,3,3,4,2,2,4,5,5,4,2,3,4,3,2,5,4
2370,2,2,1,3,3,4,1,2,4,4,4,4,2,4,4,3,1,2,4,2,2,4,4,3,3,3,4,1,5,3,3,2,5,3,2,4,1,2,5,3,3,4,3,1,2,5,5,2,1,2,3,2,5,1,1,3,1,1,2,2,1,4,1,2,4,1,3,2,5,3,1,5,5,2,2,1,4,3,2,5,2,1,2,4,4,2,3,4,4,4,3,5,5,4,1,3,1,3,2,3,3,2,5,5,4,1,5,3,5,1,1,2,4,1,4,3,3,4,1,4,5,3,4,2,3,2,1,1,3,3,4,4,3,2,5,3,5,5,2,3,2,5,2,5,3
2371,2,2,3,1,3,4,3,1,1,3,3,4,2,4,1,1,1,2,4,2,4,4,4,3,3,1,4,1,5,1,3,2,5,3,2,3,1,2,5,3,3,4,2,1,2,5,5,2,1,2,3,2,2,1,1,3,3,1,4,5,1,4,1,2,4,4,1,4,5,3,1,5,4,4,4,1,4,3,2,5,2,5,5,2,2,2,3,5,1,4,4,1,5,4,1,3,1,1,2,3,3,3,5,2,5,1,5,3,5,1,4,2,4,1,4,1,5,4,1,4,5,1,4,2,3,2,4,1,3,5,4,4,3,2,4,5,5,5,2,3,5,5,5,5,5
2372,2,2,1,2,3,4,4,2,1,4,1,4,2,4,4,4,1,2,4,2,4,4,4,3,3,2,4,1,5,3,3,2,5,2,2,4,1,2,5,3,3,4,3,1,2,3,5,2,1,2,3,2,2,1,1,3,1,1,4,4,4,2,1,4,4,1,1,2,5,3,1,5,5,4,5,1,4,3,2,5,2,5,2,3,4,2,3,1,1,5,4,1,5,5,1,4,1,3,3,3,4,4,4,4,4,1,5,3,5,1,2,2,4,1,4,1,2,4,1,4,5,1,4,2,4,2,4,5,3,3,3,4,3,1,1,5,5,3,1,3,1,1,1,5,4
2373,2,2,3,3,3,4,3,1,4,2,3,4,2,2,4,4,1,2,4,2,4,2,4,3,3,2,4,1,5,3,1,2,5,3,2,4,1,2,5,3,3,3,3,1,2,5,5,2,1,2,3,2,1,1,1,3,4,1,4,5,1,4,1,2,4,1,1,2,5,4,1,5,3,4,3,2,4,3,2,5,2,5,3,4,2,2,3,3,4,2,4,1,5,5,1,3,1,3,4,3,3,2,5,2,4,1,1,1,5,1,2,2,3,3,4,1,2,4,2,2,3,3,4,2,3,2,4,1,3,3,3,3,3,2,4,5,5,1,2,3,3,3,2,2,4
2374,1,2,1,4,4,4,1,1,3,3,4,4,2,1,4,2,4,4,2,1,2,3,4,3,1,2,4,5,5,3,3,2,5,3,2,4,1,2,5,3,3,4,3,1,5,5,5,2,1,2,3,2,5,1,1,3,1,1,4,5,1,4,3,1,4,1,1,5,5,3,1,4,5,4,5,1,4,3,2,5,2,5,2,4,2,2,3,4,1,4,4,3,5,4,1,5,1,3,2,3,3,2,5,5,3,1,5,3,5,1,4,2,4,1,4,1,2,4,2,4,3,1,4,2,3,3,4,3,3,3,3,4,3,4,4,5,5,5,2,3,4,4,1,5,4
2375,3,2,3,3,2,3,3,1,4,3,1,4,3,4,4,3,1,2,2,2,4,3,2,3,3,3,4,5,5,1,3,1,5,1,2,4,1,2,4,3,3,4,3,1,5,5,5,2,1,2,3,4,1,1,1,3,1,1,4,5,1,2,3,2,4,1,3,2,5,3,1,5,5,4,5,4,4,3,2,5,2,5,2,4,4,2,3,4,1,4,4,2,5,4,1,3,1,3,4,3,3,2,5,2,4,1,5,3,5,1,2,2,4,2,4,2,2,4,1,4,5,4,4,2,3,2,4,1,3,3,4,4,3,2,4,4,5,3,2,3,2,1,2,5,1
2376,2,2,4,3,3,1,3,1,4,4,3,4,3,2,3,3,1,3,4,2,4,4,4,3,3,1,4,1,5,1,3,2,5,1,2,4,1,2,5,3,3,5,3,1,2,5,5,2,1,2,3,2,2,1,1,3,1,1,4,5,1,4,1,2,4,1,1,4,5,3,1,5,2,4,5,2,5,3,2,5,2,1,3,4,2,2,3,4,1,4,4,1,5,4,1,3,1,3,4,3,2,2,5,4,5,1,5,3,5,1,2,2,4,1,4,1,2,4,2,4,5,1,4,2,3,2,1,1,3,5,4,4,3,2,4,3,5,3,4,2,1,4,1,5,4
2377,3,2,4,3,3,4,3,2,1,3,3,4,3,2,4,3,1,2,4,4,2,2,2,3,4,1,4,1,5,3,4,2,5,3,2,4,1,2,5,3,3,4,3,1,5,5,5,2,1,2,3,4,2,1,1,3,4,1,2,5,5,2,1,2,1,1,1,2,5,3,1,5,4,4,5,1,4,3,2,5,2,5,1,4,2,2,3,4,1,2,2,1,5,5,1,5,1,3,3,5,2,2,5,4,4,1,4,3,5,1,3,2,4,1,4,4,2,4,2,2,5,4,4,2,3,2,4,1,3,3,3,4,3,2,4,3,2,3,2,3,4,4,2,5,4
2378,2,2,4,2,2,3,4,3,4,2,2,2,3,3,4,3,1,2,4,3,4,4,4,1,3,1,4,1,5,1,3,1,5,3,5,4,1,1,5,3,3,4,3,1,2,5,5,2,1,2,3,2,5,1,1,3,1,1,2,5,1,4,3,2,3,1,1,2,2,4,1,5,4,5,3,1,4,3,2,5,1,5,2,4,2,1,3,4,4,3,4,1,5,5,1,5,2,1,4,3,3,2,5,2,4,1,4,3,2,1,2,2,4,1,4,1,2,4,2,1,5,4,4,2,3,2,4,1,3,3,4,4,3,2,2,5,5,3,3,5,3,3,2,5,4
2379,2,2,3,3,3,4,2,2,4,4,1,4,2,2,1,3,1,2,4,2,4,4,3,3,3,2,4,1,5,3,3,2,5,3,2,4,1,2,5,3,3,4,3,1,2,3,5,2,1,3,3,2,5,1,1,3,1,1,2,2,1,5,1,2,4,4,3,2,5,3,1,5,3,4,3,3,4,3,2,5,2,5,3,4,2,2,3,4,1,3,4,3,5,4,1,3,1,3,4,3,1,2,5,1,3,1,5,3,5,1,2,2,4,1,4,1,2,4,2,4,5,5,4,2,3,2,3,1,3,3,3,5,3,2,4,5,5,5,2,3,3,5,2,4,4
2380,2,2,2,2,3,1,3,1,4,4,1,4,3,2,1,3,1,2,4,4,2,3,4,3,1,5,4,1,3,4,3,2,5,3,2,4,1,2,5,3,3,4,3,1,2,5,5,2,1,2,5,4,5,3,1,3,1,1,2,4,5,2,1,2,4,4,1,2,2,3,1,5,2,4,4,1,4,3,2,5,2,5,3,4,2,2,3,4,1,5,4,1,5,4,1,3,1,3,2,3,3,2,5,3,4,1,5,3,5,1,4,2,4,4,4,1,2,4,1,4,5,1,4,2,3,2,4,1,3,3,4,4,3,2,5,4,5,4,2,3,3,4,2,5,4
2381,2,2,4,1,2,4,3,3,4,3,3,4,3,3,4,1,1,2,2,4,4,4,4,4,3,5,4,1,5,1,3,2,5,3,5,4,1,2,5,3,3,3,3,1,2,5,5,2,1,2,3,2,2,1,1,3,4,1,4,5,5,3,1,2,3,1,3,4,5,3,1,5,5,4,5,1,4,3,2,5,2,5,2,4,4,1,3,4,4,4,4,5,5,5,1,3,1,2,2,2,3,1,5,4,4,1,4,3,5,1,2,2,4,1,2,1,2,4,1,4,5,5,4,2,3,2,4,1,3,3,3,4,3,2,4,5,2,3,3,3,4,3,1,2,4
2382,1,2,1,3,3,1,1,2,3,4,3,4,2,4,4,1,1,2,4,3,4,4,4,3,2,1,4,1,5,4,3,1,5,3,2,4,1,2,5,3,3,5,3,1,5,5,5,2,1,2,3,4,2,1,1,3,1,1,4,5,1,4,1,2,3,4,1,2,5,3,3,5,5,4,4,1,4,3,2,5,2,5,2,2,4,2,3,4,4,4,4,1,5,4,1,3,1,2,4,2,5,5,5,5,5,1,5,3,5,1,2,2,4,1,4,1,2,4,1,4,5,3,4,2,3,2,2,1,3,3,4,4,3,2,4,5,5,3,3,3,3,3,3,3,3
2383,2,2,4,3,3,4,3,1,2,2,3,4,2,4,4,3,1,2,4,2,4,4,4,3,3,5,4,1,5,4,3,2,5,2,2,4,1,2,5,3,5,4,3,1,5,5,5,2,1,2,1,4,2,1,1,3,1,1,4,5,5,4,3,2,2,1,1,2,5,2,1,5,5,4,5,1,4,3,2,5,2,1,2,4,3,2,3,5,4,4,4,1,5,5,3,3,3,3,3,3,3,3,3,5,3,1,1,3,5,1,2,2,4,5,4,1,2,4,1,4,5,5,4,2,3,2,2,1,3,3,3,4,3,4,4,4,5,3,2,3,3,1,2,5,4
2384,2,2,3,3,3,4,2,2,1,4,4,4,3,4,4,3,1,3,2,3,4,3,4,3,3,1,3,1,5,3,3,2,5,3,2,4,1,2,5,4,3,3,3,1,5,5,5,2,1,2,3,2,2,2,1,3,1,1,2,2,1,4,1,2,4,1,1,2,2,3,1,5,2,4,5,1,4,3,1,5,2,5,4,4,2,2,3,4,4,2,4,1,5,4,1,5,1,4,3,1,3,2,5,2,4,1,5,3,5,1,2,2,4,1,4,4,2,4,4,2,5,3,5,2,4,2,4,1,3,3,3,4,3,2,2,2,3,3,3,3,3,5,1,4,4
2385,2,2,3,3,3,4,3,1,1,3,3,4,3,1,3,1,1,2,4,2,4,3,1,3,3,1,4,1,5,3,3,2,5,3,2,4,1,2,5,3,3,4,3,1,3,5,5,2,1,2,3,4,5,1,1,3,2,1,2,5,1,5,1,2,4,1,3,4,5,3,5,4,2,4,1,1,4,3,2,1,1,5,2,4,2,2,3,3,4,4,4,1,5,5,1,3,1,4,3,3,2,2,5,2,4,1,5,3,5,1,1,2,4,1,4,1,2,2,5,4,3,5,4,2,3,2,4,5,3,3,2,2,2,2,4,5,1,3,3,3,1,5,2,5,4
2386,2,2,4,3,3,4,3,1,1,3,3,4,4,4,1,3,4,3,2,4,4,2,4,4,3,1,4,1,5,3,3,2,5,3,2,4,1,2,5,3,3,3,1,1,2,5,5,1,1,2,3,2,1,1,1,3,3,1,2,4,1,2,3,2,1,1,1,2,5,3,1,5,4,4,1,4,4,3,2,1,2,5,3,4,2,2,3,3,1,5,3,1,5,5,1,3,1,3,4,3,3,2,5,4,3,1,5,3,5,1,2,2,4,1,4,1,2,1,1,4,5,3,4,2,4,2,4,1,3,3,3,4,3,2,4,5,5,5,5,3,3,3,3,5,4
2387,4,2,1,2,3,4,2,1,4,3,4,4,3,4,4,4,1,2,4,2,1,4,4,3,3,1,4,1,5,3,3,2,5,3,5,4,1,2,5,3,3,4,3,1,2,5,5,2,1,2,3,2,2,2,1,3,4,1,4,5,1,4,1,2,4,1,1,2,5,3,1,5,3,4,4,1,4,3,2,1,2,3,3,4,2,2,3,4,4,2,4,1,5,5,1,5,1,5,3,3,5,2,5,5,5,1,4,3,5,1,3,2,4,1,4,3,2,3,2,4,5,3,4,2,2,2,4,1,3,3,5,5,3,2,5,5,5,5,3,3,5,5,2,5,4
2388,2,2,4,3,3,4,3,1,1,4,3,4,3,4,4,3,1,2,2,2,4,4,3,3,3,2,4,1,3,1,3,2,5,3,2,4,1,2,5,3,3,4,3,5,5,5,5,2,1,2,3,2,2,1,1,3,3,5,2,2,5,4,1,2,4,1,1,2,3,2,3,5,5,4,3,1,4,3,2,5,2,5,2,4,2,2,3,4,4,1,4,1,5,5,1,3,1,3,2,3,3,2,5,5,3,1,5,3,5,1,2,2,4,2,4,1,2,4,2,3,5,4,4,2,3,2,4,1,3,3,3,4,3,4,4,5,4,3,5,4,4,4,2,1,4
2389,2,2,4,3,3,4,3,1,3,3,3,4,2,4,4,3,1,2,2,3,4,4,2,3,1,1,4,1,5,1,3,2,5,3,5,4,1,2,5,3,3,4,3,1,2,5,5,2,1,2,3,4,3,1,1,3,1,1,1,5,1,4,3,2,5,1,1,2,5,3,3,5,4,4,5,1,4,3,2,5,2,5,4,4,2,2,3,4,1,4,4,1,5,4,1,5,1,3,4,3,3,2,4,2,4,1,3,3,5,1,2,2,4,1,4,4,2,5,4,4,5,3,4,2,3,2,2,1,3,3,5,4,3,4,2,5,4,3,3,3,3,4,2,5,3
2390,2,2,4,2,2,4,3,3,4,3,1,4,3,4,1,1,1,2,4,1,4,4,4,3,3,3,4,1,5,1,3,2,5,3,2,4,1,2,2,3,3,4,3,1,5,5,5,2,1,2,3,2,2,1,1,3,1,1,4,5,1,4,3,2,3,1,1,2,2,3,3,5,5,4,5,2,4,3,2,1,2,5,2,3,2,2,3,4,5,1,3,1,1,4,1,3,5,2,3,2,3,2,5,3,3,1,5,3,5,1,2,1,4,1,4,1,2,4,1,4,5,1,4,2,3,2,2,1,3,1,5,4,3,2,4,2,5,5,2,3,5,1,2,5,4
2391,2,2,3,3,3,4,3,3,1,3,1,4,3,4,4,3,1,2,4,2,4,4,4,3,3,1,4,1,5,3,3,2,5,3,5,4,1,2,5,3,3,4,3,1,2,5,5,2,1,2,3,2,2,2,1,3,3,1,2,5,1,4,1,2,2,4,1,2,5,2,1,5,4,4,5,1,4,3,2,5,1,5,2,4,1,2,3,4,3,4,4,1,5,4,1,3,1,4,2,2,3,2,5,2,3,1,4,3,5,1,2,2,4,3,4,1,2,3,1,1,5,4,4,2,2,2,3,1,4,3,5,5,3,2,4,5,4,3,2,4,4,3,2,4,4
2392,4,2,2,3,3,4,1,2,1,3,3,4,2,4,3,1,1,2,4,2,3,1,4,3,3,1,4,1,5,3,1,2,5,5,2,4,1,2,5,3,3,3,1,1,3,5,5,3,1,2,3,2,2,2,1,5,4,1,2,5,1,4,3,3,3,1,1,2,5,3,1,5,5,4,5,1,4,3,2,5,2,3,3,4,2,2,4,3,3,3,4,1,5,5,1,3,1,4,3,3,3,1,5,2,4,1,5,3,5,1,2,2,4,1,4,1,2,4,2,4,5,5,4,2,3,2,4,1,3,3,3,4,3,2,4,5,4,2,5,4,4,4,4,5,3
2393,2,2,4,3,3,4,3,2,1,4,1,4,3,4,4,3,1,2,2,2,4,4,4,3,3,5,4,1,3,1,3,2,5,3,2,3,1,2,5,3,3,3,1,1,2,5,5,2,1,2,3,2,2,1,1,3,3,1,2,5,1,4,1,2,3,1,1,2,5,3,1,5,4,4,3,1,4,3,2,5,2,5,3,4,2,2,3,3,4,4,4,5,5,5,1,3,1,3,4,3,3,3,5,3,3,1,5,3,5,1,4,3,4,3,4,1,3,4,2,2,3,3,3,2,3,2,4,1,3,3,3,4,3,2,4,5,4,3,2,3,5,2,2,5,4
